Date,Description,Amount
2025-06-02,SYNTHETIC SHOP 1000,250.00
2025-06-02,SYNTHETIC SHOP 1001,-10.37
2025-06-02,SYNTHETIC SHOP 1002,-10.74
2025-06-02,SYNTHETIC SHOP 1003,-11.11
2025-06-02,SYNTHETIC SHOP 1004,-11.48
2025-06-02,SYNTHETIC SHOP 1005,-11.85
2025-06-02,SYNTHETIC SHOP 1006,-12.22
2025-06-03,SYNTHETIC SHOP 1007,-12.59
2025-06-03,SYNTHETIC SHOP 1008,-12.96
2025-06-03,SYNTHETIC SHOP 1009,-13.33
2025-06-03,SYNTHETIC SHOP 1010,-13.70
2025-06-03,SYNTHETIC SHOP 1011,-14.07
2025-06-03,SYNTHETIC SHOP 1012,-14.44
2025-06-04,SYNTHETIC SHOP 1013,-14.81
2025-06-04,SYNTHETIC SHOP 1014,-15.18
2025-06-04,SYNTHETIC SHOP 1015,-15.55
2025-06-04,SYNTHETIC SHOP 1016,-15.92
2025-06-04,SYNTHETIC SHOP 1017,-16.29
2025-06-04,SYNTHETIC SHOP 1018,-16.66
2025-06-04,SYNTHETIC SHOP 1019,-17.03
2025-06-05,SYNTHETIC SHOP 1020,250.00
2025-06-05,SYNTHETIC SHOP 1021,-17.77
2025-06-05,SYNTHETIC SHOP 1022,-18.14
2025-06-05,SYNTHETIC SHOP 1023,-18.51
2025-06-05,SYNTHETIC SHOP 1024,-18.88
2025-06-05,SYNTHETIC SHOP 1025,-19.25
2025-06-06,SYNTHETIC SHOP 1026,-19.62
2025-06-06,SYNTHETIC SHOP 1027,-19.99
2025-06-06,SYNTHETIC SHOP 1028,-1.36
2025-06-06,SYNTHETIC SHOP 1029,-1.73
2025-06-06,SYNTHETIC SHOP 1030,-2.10
2025-06-06,SYNTHETIC SHOP 1031,-2.47
2025-06-06,SYNTHETIC SHOP 1032,-2.84
2025-06-07,SYNTHETIC SHOP 1033,-3.21
2025-06-07,SYNTHETIC SHOP 1034,-3.58
2025-06-07,SYNTHETIC SHOP 1035,-3.95
2025-06-07,SYNTHETIC SHOP 1036,-4.32
2025-06-07,SYNTHETIC SHOP 1037,-4.69
2025-06-07,SYNTHETIC SHOP 1038,-5.06
2025-06-08,SYNTHETIC SHOP 1039,-5.43
2025-06-08,SYNTHETIC SHOP 1040,250.00
2025-06-08,SYNTHETIC SHOP 1041,-6.17
2025-06-08,SYNTHETIC SHOP 1042,-6.54
2025-06-08,SYNTHETIC SHOP 1043,-6.91
2025-06-08,SYNTHETIC SHOP 1044,-7.28
2025-06-08,SYNTHETIC SHOP 1045,-7.65
2025-06-09,SYNTHETIC SHOP 1046,-8.02
2025-06-09,SYNTHETIC SHOP 1047,-8.39
2025-06-09,SYNTHETIC SHOP 1048,-8.76
2025-06-09,SYNTHETIC SHOP 1049,-9.13
2025-06-09,SYNTHETIC SHOP 1050,-9.50
2025-06-09,SYNTHETIC SHOP 1051,-9.87
2025-06-09,SYNTHETIC SHOP 1052,-10.24
2025-06-10,SYNTHETIC SHOP 1053,-10.61
2025-06-10,SYNTHETIC SHOP 1054,-10.98
2025-06-10,SYNTHETIC SHOP 1055,-11.35
2025-06-10,SYNTHETIC SHOP 1056,-11.72
2025-06-10,SYNTHETIC SHOP 1057,-12.09
2025-06-10,SYNTHETIC SHOP 1058,-12.46
2025-06-11,SYNTHETIC SHOP 1059,-12.83
2025-06-11,SYNTHETIC SHOP 1060,250.00
2025-06-11,SYNTHETIC SHOP 1061,-13.57
2025-06-11,SYNTHETIC SHOP 1062,-13.94
2025-06-11,SYNTHETIC SHOP 1063,-14.31
2025-06-11,SYNTHETIC SHOP 1064,-14.68
2025-06-11,SYNTHETIC SHOP 1065,-15.05
2025-06-12,SYNTHETIC SHOP 1066,-15.42
2025-06-12,SYNTHETIC SHOP 1067,-15.79
2025-06-12,SYNTHETIC SHOP 1068,-16.16
2025-06-12,SYNTHETIC SHOP 1069,-16.53
2025-06-12,SYNTHETIC SHOP 1070,-16.90
2025-06-12,SYNTHETIC SHOP 1071,-17.27
2025-06-13,SYNTHETIC SHOP 1072,-17.64
2025-06-13,SYNTHETIC SHOP 1073,-18.01
2025-06-13,SYNTHETIC SHOP 1074,-18.38
2025-06-13,SYNTHETIC SHOP 1075,-18.75
2025-06-13,SYNTHETIC SHOP 1076,-19.12
2025-06-13,SYNTHETIC SHOP 1077,-19.49
2025-06-13,SYNTHETIC SHOP 1078,-19.86
2025-06-14,SYNTHETIC SHOP 1079,-1.23
2025-06-14,SYNTHETIC SHOP 1080,250.00
2025-06-14,SYNTHETIC SHOP 1081,-1.97
2025-06-14,SYNTHETIC SHOP 1082,-2.34
2025-06-14,SYNTHETIC SHOP 1083,-2.71
2025-06-14,SYNTHETIC SHOP 1084,-3.08
2025-06-15,SYNTHETIC SHOP 1085,-3.45
2025-06-15,SYNTHETIC SHOP 1086,-3.82
2025-06-15,SYNTHETIC SHOP 1087,-4.19
2025-06-15,SYNTHETIC SHOP 1088,-4.56
2025-06-15,SYNTHETIC SHOP 1089,-4.93
2025-06-15,SYNTHETIC SHOP 1090,-5.30
2025-06-15,SYNTHETIC SHOP 1091,-5.67
2025-06-16,SYNTHETIC SHOP 1092,-6.04
2025-06-16,SYNTHETIC SHOP 1093,-6.41
2025-06-16,SYNTHETIC SHOP 1094,-6.78
2025-06-16,SYNTHETIC SHOP 1095,-7.15
2025-06-16,SYNTHETIC SHOP 1096,-7.52
2025-06-16,SYNTHETIC SHOP 1097,-7.89
2025-06-16,SYNTHETIC SHOP 1098,-8.26
2025-06-17,SYNTHETIC SHOP 1099,-8.63
2025-06-17,SYNTHETIC SHOP 1100,250.00
2025-06-17,SYNTHETIC SHOP 1101,-9.37
2025-06-17,SYNTHETIC SHOP 1102,-9.74
2025-06-17,SYNTHETIC SHOP 1103,-10.11
2025-06-17,SYNTHETIC SHOP 1104,-10.48
2025-06-18,SYNTHETIC SHOP 1105,-10.85
2025-06-18,SYNTHETIC SHOP 1106,-11.22
2025-06-18,SYNTHETIC SHOP 1107,-11.59
2025-06-18,SYNTHETIC SHOP 1108,-11.96
2025-06-18,SYNTHETIC SHOP 1109,-12.33
2025-06-18,SYNTHETIC SHOP 1110,-12.70
2025-06-18,SYNTHETIC SHOP 1111,-13.07
2025-06-19,SYNTHETIC SHOP 1112,-13.44
2025-06-19,SYNTHETIC SHOP 1113,-13.81
2025-06-19,SYNTHETIC SHOP 1114,-14.18
2025-06-19,SYNTHETIC SHOP 1115,-14.55
2025-06-19,SYNTHETIC SHOP 1116,-14.92
2025-06-19,SYNTHETIC SHOP 1117,-15.29
2025-06-20,SYNTHETIC SHOP 1118,-15.66
2025-06-20,SYNTHETIC SHOP 1119,-16.03
2025-06-20,SYNTHETIC SHOP 1120,250.00
2025-06-20,SYNTHETIC SHOP 1121,-16.77
2025-06-20,SYNTHETIC SHOP 1122,-17.14
2025-06-20,SYNTHETIC SHOP 1123,-17.51
2025-06-20,SYNTHETIC SHOP 1124,-17.88
2025-06-21,SYNTHETIC SHOP 1125,-18.25
2025-06-21,SYNTHETIC SHOP 1126,-18.62
2025-06-21,SYNTHETIC SHOP 1127,-18.99
2025-06-21,SYNTHETIC SHOP 1128,-19.36
2025-06-21,SYNTHETIC SHOP 1129,-19.73
2025-06-21,SYNTHETIC SHOP 1130,-1.10
2025-06-22,SYNTHETIC SHOP 1131,-1.47
2025-06-22,SYNTHETIC SHOP 1132,-1.84
2025-06-22,SYNTHETIC SHOP 1133,-2.21
2025-06-22,SYNTHETIC SHOP 1134,-2.58
2025-06-22,SYNTHETIC SHOP 1135,-2.95
2025-06-22,SYNTHETIC SHOP 1136,-3.32
2025-06-22,SYNTHETIC SHOP 1137,-3.69
2025-06-23,SYNTHETIC SHOP 1138,-4.06
2025-06-23,SYNTHETIC SHOP 1139,-4.43
2025-06-23,SYNTHETIC SHOP 1140,250.00
2025-06-23,SYNTHETIC SHOP 1141,-5.17
2025-06-23,SYNTHETIC SHOP 1142,-5.54
2025-06-23,SYNTHETIC SHOP 1143,-5.91
2025-06-23,SYNTHETIC SHOP 1144,-6.28
2025-06-24,SYNTHETIC SHOP 1145,-6.65
2025-06-24,SYNTHETIC SHOP 1146,-7.02
2025-06-24,SYNTHETIC SHOP 1147,-7.39
2025-06-24,SYNTHETIC SHOP 1148,-7.76
2025-06-24,SYNTHETIC SHOP 1149,-8.13
2025-06-24,SYNTHETIC SHOP 1150,-8.50
2025-06-25,SYNTHETIC SHOP 1151,-8.87
2025-06-25,SYNTHETIC SHOP 1152,-9.24
2025-06-25,SYNTHETIC SHOP 1153,-9.61
2025-06-25,SYNTHETIC SHOP 1154,-9.98
2025-06-25,SYNTHETIC SHOP 1155,-10.35
2025-06-25,SYNTHETIC SHOP 1156,-10.72
2025-06-25,SYNTHETIC SHOP 1157,-11.09
2025-06-26,SYNTHETIC SHOP 1158,-11.46
2025-06-26,SYNTHETIC SHOP 1159,-11.83
2025-06-26,SYNTHETIC SHOP 1160,250.00
2025-06-26,SYNTHETIC SHOP 1161,-12.57
2025-06-26,SYNTHETIC SHOP 1162,-12.94
2025-06-26,SYNTHETIC SHOP 1163,-13.31
2025-06-27,SYNTHETIC SHOP 1164,-13.68
2025-06-27,SYNTHETIC SHOP 1165,-14.05
2025-06-27,SYNTHETIC SHOP 1166,-14.42
2025-06-27,SYNTHETIC SHOP 1167,-14.79
2025-06-27,SYNTHETIC SHOP 1168,-15.16
2025-06-27,SYNTHETIC SHOP 1169,-15.53
2025-06-27,SYNTHETIC SHOP 1170,-15.90
2025-06-28,SYNTHETIC SHOP 1171,-16.27
2025-06-28,SYNTHETIC SHOP 1172,-16.64
2025-06-28,SYNTHETIC SHOP 1173,-17.01
2025-06-28,SYNTHETIC SHOP 1174,-17.38
2025-06-28,SYNTHETIC SHOP 1175,-17.75
2025-06-28,SYNTHETIC SHOP 1176,-18.12
2025-06-29,SYNTHETIC SHOP 1177,-18.49
2025-06-29,SYNTHETIC SHOP 1178,-18.86
2025-06-29,SYNTHETIC SHOP 1179,-19.23
2025-06-29,SYNTHETIC SHOP 1180,250.00
2025-06-29,SYNTHETIC SHOP 1181,-19.97
2025-06-29,SYNTHETIC SHOP 1182,-1.34
2025-06-29,SYNTHETIC SHOP 1183,-1.71
2025-06-30,SYNTHETIC SHOP 1184,-2.08
2025-06-30,SYNTHETIC SHOP 1185,-2.45
2025-06-30,SYNTHETIC SHOP 1186,-2.82
2025-06-30,SYNTHETIC SHOP 1187,-3.19
2025-06-30,SYNTHETIC SHOP 1188,-3.56
2025-06-30,SYNTHETIC SHOP 1189,-3.93
2025-06-30,SYNTHETIC SHOP 1190,-4.30
2025-07-01,SYNTHETIC SHOP 1191,-4.67
2025-07-01,SYNTHETIC SHOP 1192,-5.04
2025-07-01,SYNTHETIC SHOP 1193,-5.41
2025-07-01,SYNTHETIC SHOP 1194,-5.78
2025-07-01,SYNTHETIC SHOP 1195,-6.15
2025-07-01,SYNTHETIC SHOP 1196,-6.52
2025-07-02,SYNTHETIC SHOP 1197,-6.89
2025-07-02,SYNTHETIC SHOP 1198,-7.26
2025-07-02,SYNTHETIC SHOP 1199,-7.63
2025-07-02,SYNTHETIC SHOP 1200,250.00
2025-07-02,SYNTHETIC SHOP 1201,-8.37
2025-07-02,SYNTHETIC SHOP 1202,-8.74
2025-07-02,SYNTHETIC SHOP 1203,-9.11
2025-07-03,SYNTHETIC SHOP 1204,-9.48
2025-07-03,SYNTHETIC SHOP 1205,-9.85
2025-07-03,SYNTHETIC SHOP 1206,-10.22
2025-07-03,SYNTHETIC SHOP 1207,-10.59
2025-07-03,SYNTHETIC SHOP 1208,-10.96
2025-07-03,SYNTHETIC SHOP 1209,-11.33
2025-07-04,SYNTHETIC SHOP 1210,-11.70
2025-07-04,SYNTHETIC SHOP 1211,-12.07
2025-07-04,SYNTHETIC SHOP 1212,-12.44
2025-07-04,SYNTHETIC SHOP 1213,-12.81
2025-07-04,SYNTHETIC SHOP 1214,-13.18
2025-07-04,SYNTHETIC SHOP 1215,-13.55
2025-07-04,SYNTHETIC SHOP 1216,-13.92
2025-07-05,SYNTHETIC SHOP 1217,-14.29
2025-07-05,SYNTHETIC SHOP 1218,-14.66
2025-07-05,SYNTHETIC SHOP 1219,-15.03
2025-07-05,SYNTHETIC SHOP 1220,250.00
2025-07-05,SYNTHETIC SHOP 1221,-15.77
2025-07-05,SYNTHETIC SHOP 1222,-16.14
2025-07-05,SYNTHETIC SHOP 1223,-16.51
2025-07-06,SYNTHETIC SHOP 1224,-16.88
2025-07-06,SYNTHETIC SHOP 1225,-17.25
2025-07-06,SYNTHETIC SHOP 1226,-17.62
2025-07-06,SYNTHETIC SHOP 1227,-17.99
2025-07-06,SYNTHETIC SHOP 1228,-18.36
2025-07-06,SYNTHETIC SHOP 1229,-18.73
2025-07-07,SYNTHETIC SHOP 1230,-19.10
2025-07-07,SYNTHETIC SHOP 1231,-19.47
2025-07-07,SYNTHETIC SHOP 1232,-19.84
2025-07-07,SYNTHETIC SHOP 1233,-1.21
2025-07-07,SYNTHETIC SHOP 1234,-1.58
2025-07-07,SYNTHETIC SHOP 1235,-1.95
2025-07-07,SYNTHETIC SHOP 1236,-2.32
2025-07-08,SYNTHETIC SHOP 1237,-2.69
2025-07-08,SYNTHETIC SHOP 1238,-3.06
2025-07-08,SYNTHETIC SHOP 1239,-3.43
2025-07-08,SYNTHETIC SHOP 1240,250.00
2025-07-08,SYNTHETIC SHOP 1241,-4.17
2025-07-08,SYNTHETIC SHOP 1242,-4.54
2025-07-09,SYNTHETIC SHOP 1243,-4.91
2025-07-09,SYNTHETIC SHOP 1244,-5.28
2025-07-09,SYNTHETIC SHOP 1245,-5.65
2025-07-09,SYNTHETIC SHOP 1246,-6.02
2025-07-09,SYNTHETIC SHOP 1247,-6.39
2025-07-09,SYNTHETIC SHOP 1248,-6.76
2025-07-09,SYNTHETIC SHOP 1249,-7.13
2025-07-10,SYNTHETIC SHOP 1250,-7.50
2025-07-10,SYNTHETIC SHOP 1251,-7.87
2025-07-10,SYNTHETIC SHOP 1252,-8.24
2025-07-10,SYNTHETIC SHOP 1253,-8.61
2025-07-10,SYNTHETIC SHOP 1254,-8.98
2025-07-10,SYNTHETIC SHOP 1255,-9.35
2025-07-11,SYNTHETIC SHOP 1256,-9.72
2025-07-11,SYNTHETIC SHOP 1257,-10.09
2025-07-11,SYNTHETIC SHOP 1258,-10.46
2025-07-11,SYNTHETIC SHOP 1259,-10.83
2025-07-11,SYNTHETIC SHOP 1260,250.00
2025-07-11,SYNTHETIC SHOP 1261,-11.57
2025-07-11,SYNTHETIC SHOP 1262,-11.94
2025-07-12,SYNTHETIC SHOP 1263,-12.31
2025-07-12,SYNTHETIC SHOP 1264,-12.68
2025-07-12,SYNTHETIC SHOP 1265,-13.05
2025-07-12,SYNTHETIC SHOP 1266,-13.42
2025-07-12,SYNTHETIC SHOP 1267,-13.79
2025-07-12,SYNTHETIC SHOP 1268,-14.16
2025-07-12,SYNTHETIC SHOP 1269,-14.53
2025-07-13,SYNTHETIC SHOP 1270,-14.90
2025-07-13,SYNTHETIC SHOP 1271,-15.27
2025-07-13,SYNTHETIC SHOP 1272,-15.64
2025-07-13,SYNTHETIC SHOP 1273,-16.01
2025-07-13,SYNTHETIC SHOP 1274,-16.38
2025-07-13,SYNTHETIC SHOP 1275,-16.75
2025-07-14,SYNTHETIC SHOP 1276,-17.12
2025-07-14,SYNTHETIC SHOP 1277,-17.49
2025-07-14,SYNTHETIC SHOP 1278,-17.86
2025-07-14,SYNTHETIC SHOP 1279,-18.23
2025-07-14,SYNTHETIC SHOP 1280,250.00
2025-07-14,SYNTHETIC SHOP 1281,-18.97
2025-07-14,SYNTHETIC SHOP 1282,-19.34
2025-07-15,SYNTHETIC SHOP 1283,-19.71
2025-07-15,SYNTHETIC SHOP 1284,-1.08
2025-07-15,SYNTHETIC SHOP 1285,-1.45
2025-07-15,SYNTHETIC SHOP 1286,-1.82
2025-07-15,SYNTHETIC SHOP 1287,-2.19
2025-07-15,SYNTHETIC SHOP 1288,-2.56
2025-07-16,SYNTHETIC SHOP 1289,-2.93
2025-07-16,SYNTHETIC SHOP 1290,-3.30
2025-07-16,SYNTHETIC SHOP 1291,-3.67
2025-07-16,SYNTHETIC SHOP 1292,-4.04
2025-07-16,SYNTHETIC SHOP 1293,-4.41
2025-07-16,SYNTHETIC SHOP 1294,-4.78
2025-07-16,SYNTHETIC SHOP 1295,-5.15
2025-07-17,SYNTHETIC SHOP 1296,-5.52
2025-07-17,SYNTHETIC SHOP 1297,-5.89
2025-07-17,SYNTHETIC SHOP 1298,-6.26
2025-07-17,SYNTHETIC SHOP 1299,-6.63
2025-07-17,SYNTHETIC SHOP 1300,250.00
2025-07-17,SYNTHETIC SHOP 1301,-7.37
2025-07-18,SYNTHETIC SHOP 1302,-7.74
2025-07-18,SYNTHETIC SHOP 1303,-8.11
2025-07-18,SYNTHETIC SHOP 1304,-8.48
2025-07-18,SYNTHETIC SHOP 1305,-8.85
2025-07-18,SYNTHETIC SHOP 1306,-9.22
2025-07-18,SYNTHETIC SHOP 1307,-9.59
2025-07-18,SYNTHETIC SHOP 1308,-9.96
2025-07-19,SYNTHETIC SHOP 1309,-10.33
2025-07-19,SYNTHETIC SHOP 1310,-10.70
2025-07-19,SYNTHETIC SHOP 1311,-11.07
2025-07-19,SYNTHETIC SHOP 1312,-11.44
2025-07-19,SYNTHETIC SHOP 1313,-11.81
2025-07-19,SYNTHETIC SHOP 1314,-12.18
2025-07-19,SYNTHETIC SHOP 1315,-12.55
2025-07-20,SYNTHETIC SHOP 1316,-12.92
2025-07-20,SYNTHETIC SHOP 1317,-13.29
2025-07-20,SYNTHETIC SHOP 1318,-13.66
2025-07-20,SYNTHETIC SHOP 1319,-14.03
2025-07-20,SYNTHETIC SHOP 1320,250.00
2025-07-20,SYNTHETIC SHOP 1321,-14.77
2025-07-21,SYNTHETIC SHOP 1322,-15.14
2025-07-21,SYNTHETIC SHOP 1323,-15.51
2025-07-21,SYNTHETIC SHOP 1324,-15.88
2025-07-21,SYNTHETIC SHOP 1325,-16.25
2025-07-21,SYNTHETIC SHOP 1326,-16.62
2025-07-21,SYNTHETIC SHOP 1327,-16.99
2025-07-21,SYNTHETIC SHOP 1328,-17.36
2025-07-22,SYNTHETIC SHOP 1329,-17.73
2025-07-22,SYNTHETIC SHOP 1330,-18.10
2025-07-22,SYNTHETIC SHOP 1331,-18.47
2025-07-22,SYNTHETIC SHOP 1332,-18.84
2025-07-22,SYNTHETIC SHOP 1333,-19.21
2025-07-22,SYNTHETIC SHOP 1334,-19.58
2025-07-23,SYNTHETIC SHOP 1335,-19.95
2025-07-23,SYNTHETIC SHOP 1336,-1.32
2025-07-23,SYNTHETIC SHOP 1337,-1.69
2025-07-23,SYNTHETIC SHOP 1338,-2.06
2025-07-23,SYNTHETIC SHOP 1339,-2.43
2025-07-23,SYNTHETIC SHOP 1340,250.00
2025-07-23,SYNTHETIC SHOP 1341,-3.17
2025-07-24,SYNTHETIC SHOP 1342,-3.54
2025-07-24,SYNTHETIC SHOP 1343,-3.91
2025-07-24,SYNTHETIC SHOP 1344,-4.28
2025-07-24,SYNTHETIC SHOP 1345,-4.65
2025-07-24,SYNTHETIC SHOP 1346,-5.02
2025-07-24,SYNTHETIC SHOP 1347,-5.39
2025-07-25,SYNTHETIC SHOP 1348,-5.76
2025-07-25,SYNTHETIC SHOP 1349,-6.13
2025-07-25,SYNTHETIC SHOP 1350,-6.50
2025-07-25,SYNTHETIC SHOP 1351,-6.87
2025-07-25,SYNTHETIC SHOP 1352,-7.24
2025-07-25,SYNTHETIC SHOP 1353,-7.61
2025-07-25,SYNTHETIC SHOP 1354,-7.98
2025-07-26,SYNTHETIC SHOP 1355,-8.35
2025-07-26,SYNTHETIC SHOP 1356,-8.72
2025-07-26,SYNTHETIC SHOP 1357,-9.09
2025-07-26,SYNTHETIC SHOP 1358,-9.46
2025-07-26,SYNTHETIC SHOP 1359,-9.83
2025-07-26,SYNTHETIC SHOP 1360,250.00
2025-07-26,SYNTHETIC SHOP 1361,-10.57
2025-07-27,SYNTHETIC SHOP 1362,-10.94
2025-07-27,SYNTHETIC SHOP 1363,-11.31
2025-07-27,SYNTHETIC SHOP 1364,-11.68
2025-07-27,SYNTHETIC SHOP 1365,-12.05
2025-07-27,SYNTHETIC SHOP 1366,-12.42
2025-07-27,SYNTHETIC SHOP 1367,-12.79
2025-07-28,SYNTHETIC SHOP 1368,-13.16
2025-07-28,SYNTHETIC SHOP 1369,-13.53
2025-07-28,SYNTHETIC SHOP 1370,-13.90
2025-07-28,SYNTHETIC SHOP 1371,-14.27
2025-07-28,SYNTHETIC SHOP 1372,-14.64
2025-07-28,SYNTHETIC SHOP 1373,-15.01
2025-07-28,SYNTHETIC SHOP 1374,-15.38
2025-07-29,SYNTHETIC SHOP 1375,-15.75
2025-07-29,SYNTHETIC SHOP 1376,-16.12
2025-07-29,SYNTHETIC SHOP 1377,-16.49
2025-07-29,SYNTHETIC SHOP 1378,-16.86
2025-07-29,SYNTHETIC SHOP 1379,-17.23
2025-07-29,SYNTHETIC SHOP 1380,250.00
2025-07-30,SYNTHETIC SHOP 1381,-17.97
2025-07-30,SYNTHETIC SHOP 1382,-18.34
2025-07-30,SYNTHETIC SHOP 1383,-18.71
2025-07-30,SYNTHETIC SHOP 1384,-19.08
2025-07-30,SYNTHETIC SHOP 1385,-19.45
2025-07-30,SYNTHETIC SHOP 1386,-19.82
2025-07-30,SYNTHETIC SHOP 1387,-1.19
2025-07-31,SYNTHETIC SHOP 1388,-1.56
2025-07-31,SYNTHETIC SHOP 1389,-1.93
2025-07-31,SYNTHETIC SHOP 1390,-2.30
2025-07-31,SYNTHETIC SHOP 1391,-2.67
2025-07-31,SYNTHETIC SHOP 1392,-3.04
2025-07-31,SYNTHETIC SHOP 1393,-3.41
2025-08-01,SYNTHETIC SHOP 1394,-3.78
2025-08-01,SYNTHETIC SHOP 1395,-4.15
2025-08-01,SYNTHETIC SHOP 1396,-4.52
2025-08-01,SYNTHETIC SHOP 1397,-4.89
2025-08-01,SYNTHETIC SHOP 1398,-5.26
2025-08-01,SYNTHETIC SHOP 1399,-5.63
2025-08-01,SYNTHETIC SHOP 1400,250.00
2025-08-02,SYNTHETIC SHOP 1401,-6.37
2025-08-02,SYNTHETIC SHOP 1402,-6.74
2025-08-02,SYNTHETIC SHOP 1403,-7.11
2025-08-02,SYNTHETIC SHOP 1404,-7.48
2025-08-02,SYNTHETIC SHOP 1405,-7.85
2025-08-02,SYNTHETIC SHOP 1406,-8.22
2025-08-02,SYNTHETIC SHOP 1407,-8.59
2025-08-03,SYNTHETIC SHOP 1408,-8.96
2025-08-03,SYNTHETIC SHOP 1409,-9.33
2025-08-03,SYNTHETIC SHOP 1410,-9.70
2025-08-03,SYNTHETIC SHOP 1411,-10.07
2025-08-03,SYNTHETIC SHOP 1412,-10.44
2025-08-03,SYNTHETIC SHOP 1413,-10.81
2025-08-04,SYNTHETIC SHOP 1414,-11.18
2025-08-04,SYNTHETIC SHOP 1415,-11.55
2025-08-04,SYNTHETIC SHOP 1416,-11.92
2025-08-04,SYNTHETIC SHOP 1417,-12.29
2025-08-04,SYNTHETIC SHOP 1418,-12.66
2025-08-04,SYNTHETIC SHOP 1419,-13.03
2025-08-04,SYNTHETIC SHOP 1420,250.00
2025-08-05,SYNTHETIC SHOP 1421,-13.77
2025-08-05,SYNTHETIC SHOP 1422,-14.14
2025-08-05,SYNTHETIC SHOP 1423,-14.51
2025-08-05,SYNTHETIC SHOP 1424,-14.88
2025-08-05,SYNTHETIC SHOP 1425,-15.25
2025-08-05,SYNTHETIC SHOP 1426,-15.62
2025-08-06,SYNTHETIC SHOP 1427,-15.99
2025-08-06,SYNTHETIC SHOP 1428,-16.36
2025-08-06,SYNTHETIC SHOP 1429,-16.73
2025-08-06,SYNTHETIC SHOP 1430,-17.10
2025-08-06,SYNTHETIC SHOP 1431,-17.47
2025-08-06,SYNTHETIC SHOP 1432,-17.84
2025-08-06,SYNTHETIC SHOP 1433,-18.21
2025-08-07,SYNTHETIC SHOP 1434,-18.58
2025-08-07,SYNTHETIC SHOP 1435,-18.95
2025-08-07,SYNTHETIC SHOP 1436,-19.32
2025-08-07,SYNTHETIC SHOP 1437,-19.69
2025-08-07,SYNTHETIC SHOP 1438,-1.06
2025-08-07,SYNTHETIC SHOP 1439,-1.43
2025-08-08,SYNTHETIC SHOP 1440,250.00
2025-08-08,SYNTHETIC SHOP 1441,-2.17
2025-08-08,SYNTHETIC SHOP 1442,-2.54
2025-08-08,SYNTHETIC SHOP 1443,-2.91
2025-08-08,SYNTHETIC SHOP 1444,-3.28
2025-08-08,SYNTHETIC SHOP 1445,-3.65
2025-08-08,SYNTHETIC SHOP 1446,-4.02
2025-08-09,SYNTHETIC SHOP 1447,-4.39
2025-08-09,SYNTHETIC SHOP 1448,-4.76
2025-08-09,SYNTHETIC SHOP 1449,-5.13
2025-08-09,SYNTHETIC SHOP 1450,-5.50
2025-08-09,SYNTHETIC SHOP 1451,-5.87
2025-08-09,SYNTHETIC SHOP 1452,-6.24
2025-08-09,SYNTHETIC SHOP 1453,-6.61
2025-08-10,SYNTHETIC SHOP 1454,-6.98
2025-08-10,SYNTHETIC SHOP 1455,-7.35
2025-08-10,SYNTHETIC SHOP 1456,-7.72
2025-08-10,SYNTHETIC SHOP 1457,-8.09
2025-08-10,SYNTHETIC SHOP 1458,-8.46
2025-08-10,SYNTHETIC SHOP 1459,-8.83
2025-08-11,SYNTHETIC SHOP 1460,250.00
2025-08-11,SYNTHETIC SHOP 1461,-9.57
2025-08-11,SYNTHETIC SHOP 1462,-9.94
2025-08-11,SYNTHETIC SHOP 1463,-10.31
2025-08-11,SYNTHETIC SHOP 1464,-10.68
2025-08-11,SYNTHETIC SHOP 1465,-11.05
2025-08-11,SYNTHETIC SHOP 1466,-11.42
2025-08-12,SYNTHETIC SHOP 1467,-11.79
2025-08-12,SYNTHETIC SHOP 1468,-12.16
2025-08-12,SYNTHETIC SHOP 1469,-12.53
2025-08-12,SYNTHETIC SHOP 1470,-12.90
2025-08-12,SYNTHETIC SHOP 1471,-13.27
2025-08-12,SYNTHETIC SHOP 1472,-13.64
2025-08-13,SYNTHETIC SHOP 1473,-14.01
2025-08-13,SYNTHETIC SHOP 1474,-14.38
2025-08-13,SYNTHETIC SHOP 1475,-14.75
2025-08-13,SYNTHETIC SHOP 1476,-15.12
2025-08-13,SYNTHETIC SHOP 1477,-15.49
2025-08-13,SYNTHETIC SHOP 1478,-15.86
2025-08-13,SYNTHETIC SHOP 1479,-16.23
2025-08-14,SYNTHETIC SHOP 1480,250.00
2025-08-14,SYNTHETIC SHOP 1481,-16.97
2025-08-14,SYNTHETIC SHOP 1482,-17.34
2025-08-14,SYNTHETIC SHOP 1483,-17.71
2025-08-14,SYNTHETIC SHOP 1484,-18.08
2025-08-14,SYNTHETIC SHOP 1485,-18.45
2025-08-14,SYNTHETIC SHOP 1486,-18.82
2025-08-15,SYNTHETIC SHOP 1487,-19.19
2025-08-15,SYNTHETIC SHOP 1488,-19.56
2025-08-15,SYNTHETIC SHOP 1489,-19.93
2025-08-15,SYNTHETIC SHOP 1490,-1.30
2025-08-15,SYNTHETIC SHOP 1491,-1.67
2025-08-15,SYNTHETIC SHOP 1492,-2.04
2025-08-16,SYNTHETIC SHOP 1493,-2.41
2025-08-16,SYNTHETIC SHOP 1494,-2.78
2025-08-16,SYNTHETIC SHOP 1495,-3.15
2025-08-16,SYNTHETIC SHOP 1496,-3.52
2025-08-16,SYNTHETIC SHOP 1497,-3.89
2025-08-16,SYNTHETIC SHOP 1498,-4.26
2025-08-16,SYNTHETIC SHOP 1499,-4.63
